Track Name,Artists,Album Name,Album ID,Track ID,Popularity,Release Date,Duration (ms),Explicit,External URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
The World Is My Oyster,LE SSERAFIM,FEARLESS,4Mc7WwYH41hgUWeKX25Sot,4Rrv9oNClBhzKRfKwdkg99,53,2022-05-02,106821,False,https://open.spotify.com/track/4Rrv9oNClBhzKRfKwdkg99,0.623,0.837,5,-7.699,1,0.0399,0.0203,0.454,0.199,0.601,120.043
The Great Mermaid,LE SSERAFIM,FEARLESS,4Mc7WwYH41hgUWeKX25Sot,5XO1SOADQxkdqGLFxX8rLN,63,2022-05-02,177795,False,https://open.spotify.com/track/5XO1SOADQxkdqGLFxX8rLN,0.625,0.824,0,-4.619,0,0.0614,0.000884,0.0,0.0908,0.438,94.963
Sour Grapes,LE SSERAFIM,FEARLESS,4Mc7WwYH41hgUWeKX25Sot,6wBpO4Xc4YgShnENGSFA1M,75,2022-05-02,196540,False,https://open.spotify.com/track/6wBpO4Xc4YgShnENGSFA1M,0.779,0.801,6,-5.564,0,0.0457,0.395,0.0,0.108,0.72,139.998
The Hydra,LE SSERAFIM,ANTIFRAGILE,3u0ggfmK0vjuHMNdUbtaa9,0JosgxxZKZ87QbW5TISJDE,56,2022-10-17,104203,False,https://open.spotify.com/track/0JosgxxZKZ87QbW5TISJDE,0.766,0.75,11,-5.872,0,0.162,0.00279,0.0676,0.0943,0.534,104.064
No Celestial,LE SSERAFIM,ANTIFRAGILE,3u0ggfmK0vjuHMNdUbtaa9,21ApmVGIzIAIDSBdHu6SVt,67,2022-10-17,166491,False,https://open.spotify.com/track/21ApmVGIzIAIDSBdHu6SVt,0.618,0.801,7,-2.905,1,0.0825,0.0168,0.0,0.131,0.699,138.028
Good Parts (when the quality is bad but I am),LE SSERAFIM,ANTIFRAGILE,3u0ggfmK0vjuHMNdUbtaa9,1sZBzYhrQG40zcSuKkI93c,71,2022-10-17,156355,False,https://open.spotify.com/track/1sZBzYhrQG40zcSuKkI93c,0.785,0.679,0,-4.907,1,0.0379,0.516,0.0,0.417,0.616,121.121
FEARLESS - Japanese ver.,LE SSERAFIM,FEARLESS,4db6bVyZTtbpZjsCQGyZpl,3sR8JLZH6aCgPN3XwHh2FU,41,2023-01-24,168867,False,https://open.spotify.com/track/3sR8JLZH6aCgPN3XwHh2FU,0.856,0.663,7,-5.969,1,0.0841,0.0518,0.000997,0.127,0.376,103.979
Blue Flame - Japanese ver.,LE SSERAFIM,FEARLESS,4db6bVyZTtbpZjsCQGyZpl,6FnZShD1O17bZa9emuXLXh,52,2023-01-24,201280,False,https://open.spotify.com/track/6FnZShD1O17bZa9emuXLXh,0.771,0.743,4,-3.601,0,0.0377,0.0213,8.54e-06,0.0809,0.746,112.056
Choices,LE SSERAFIM,FEARLESS,4db6bVyZTtbpZjsCQGyZpl,60ggb7NB66ztsfLsIqfbtn,42,2023-01-24,201027,False,https://open.spotify.com/track/60ggb7NB66ztsfLsIqfbtn,0.449,0.837,9,-4.571,1,0.198,0.0254,0.0,0.114,0.722,98.546
The World Is My Oyster (2023 Ver.),LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,2JGsTyLC4gLCWXVmvUn5Wi,51,2023-05-01,106821,False,https://open.spotify.com/track/2JGsTyLC4gLCWXVmvUn5Wi,0.614,0.855,5,-7.471,0,0.0398,0.0211,0.521,0.135,0.591,120.017
FEARLESS (2023 Ver.),LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,4K8jDTlNhZWEdnzZVGRMtN,73,2023-05-01,168437,False,https://open.spotify.com/track/4K8jDTlNhZWEdnzZVGRMtN,0.856,0.615,7,-7.226,1,0.133,0.0602,0.0018,0.118,0.48,103.948
Blue Flame (2023 Ver.),LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,2ahp0wvyEzyvgWfOhStHWp,68,2023-05-01,201895,False,https://open.spotify.com/track/2ahp0wvyEzyvgWfOhStHWp,0.771,0.747,4,-3.407,0,0.0455,0.023,1.47e-06,0.0706,0.762,112.046
The Hydra,LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,72RWX5lMa27RQG5DzbGaoj,52,2023-05-01,104203,False,https://open.spotify.com/track/72RWX5lMa27RQG5DzbGaoj,0.766,0.75,11,-5.872,0,0.162,0.00279,0.0676,0.0943,0.534,104.064
ANTIFRAGILE,LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,0bMoNdAnxNR0OuQbGDovrr,77,2023-05-01,184444,False,https://open.spotify.com/track/0bMoNdAnxNR0OuQbGDovrr,0.879,0.784,10,-3.944,0,0.081,0.0759,0.0,0.125,0.83,105.019
Impurities,LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,7mYwDmbbp8UPLlnRjTJ54X,67,2023-05-01,196365,False,https://open.spotify.com/track/7mYwDmbbp8UPLlnRjTJ54X,0.597,0.766,9,-4.192,0,0.0982,0.244,0.0,0.0664,0.453,180.126
Burn the Bridge,LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,3NJ5Ksj7LNbvfNgEtl3o6Z,56,2023-05-01,154650,False,https://open.spotify.com/track/3NJ5Ksj7LNbvfNgEtl3o6Z,0.532,0.76,2,-3.971,0,0.113,0.0418,1.02e-06,0.318,0.297,172.171
UNFORGIVEN (feat. Nile Rodgers),"LE SSERAFIM, Nile Rodgers",UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,51vRumtqbkNW9wrKfESwfu,80,2023-05-01,182149,False,https://open.spotify.com/track/51vRumtqbkNW9wrKfESwfu,0.795,0.875,4,-4.079,0,0.0525,0.111,8.94e-05,0.107,0.375,104.008
No-Return (Into the unknown),LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,6DSGb5CmwHX4pvclq8HUU1,64,2023-05-01,184824,False,https://open.spotify.com/track/6DSGb5CmwHX4pvclq8HUU1,0.753,0.717,7,-4.672,1,0.0593,0.0267,0.0,0.271,0.948,157.976
"Eve, Psyche & The Bluebeard’s wife",LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,4QhnNyKDsAkXPwHkSnuc89,79,2023-05-01,185539,False,https://open.spotify.com/track/4QhnNyKDsAkXPwHkSnuc89,0.663,0.872,11,-5.056,1,0.2,0.0153,0.0,0.0519,0.626,142.951
"FEARNOT (Between you, me and the lamppost)",LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,0sNfFxw3pJkVmRsgY781vM,60,2023-05-01,206832,False,https://open.spotify.com/track/0sNfFxw3pJkVmRsgY781vM,0.563,0.694,5,-5.221,1,0.0284,0.11,0.0,0.157,0.196,105.976
Flash Forward,LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,74cpuIw43kA8xPgbQEPdss,63,2023-05-01,195512,False,https://open.spotify.com/track/74cpuIw43kA8xPgbQEPdss,0.773,0.879,8,-3.623,1,0.0391,0.162,0.0,0.0897,0.839,114.949
Fire in the belly,LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,05RlBHEZg1RmL9DnPgv9Qq,64,2023-05-01,198233,False,https://open.spotify.com/track/05RlBHEZg1RmL9DnPgv9Qq,0.716,0.779,9,-3.735,0,0.0589,0.0106,0.0,0.0266,0.442,119.932
Guardian,LE SSERAFIM,BASTIONS OST Part.4,0pjWgLVCGDd3mEJIOIqE0k,1hXpqrmqmlYMfpF23fb8mK,55,2023-06-09,158981,False,https://open.spotify.com/track/1hXpqrmqmlYMfpF23fb8mK,0.771,0.875,2,-4.092,1,0.0562,0.00775,0.0,0.0998,0.722,150.105
Guardian (Inst.),LE SSERAFIM,BASTIONS OST Part.4,0pjWgLVCGDd3mEJIOIqE0k,6zqql2TBM7fSWlM6kJPdqq,34,2023-06-09,158648,False,https://open.spotify.com/track/6zqql2TBM7fSWlM6kJPdqq,0.75,0.752,2,-6.526,1,0.0658,0.000125,0.875,0.0703,0.902,150.018
UNFORGIVEN - Japanese ver.,"LE SSERAFIM, ナイル・ロジャース, Ado",UNFORGIVEN,2B11ELMAJKREkxW6Y4fclI,31cPtAsM5gjCeQYhlwbIBD,48,2023-08-22,182933,False,https://open.spotify.com/track/31cPtAsM5gjCeQYhlwbIBD,0.797,0.873,4,-4.286,0,0.0591,0.121,3.63e-05,0.121,0.435,104.002
ANTIFRAGILE - Japanese ver.,LE SSERAFIM,UNFORGIVEN,2B11ELMAJKREkxW6Y4fclI,0MvgLL3Rkj9JjEvpUqAy0m,52,2023-08-22,185293,False,https://open.spotify.com/track/0MvgLL3Rkj9JjEvpUqAy0m,0.863,0.799,10,-3.555,0,0.0662,0.0677,0.0,0.155,0.823,104.984
ジュエリー (Prod. imase),LE SSERAFIM,UNFORGIVEN,2B11ELMAJKREkxW6Y4fclI,27Ktms54Maeges2VYdsnec,45,2023-08-22,163813,False,https://open.spotify.com/track/27Ktms54Maeges2VYdsnec,0.725,0.863,9,-3.973,1,0.0514,0.102,0.0,0.13,0.691,119.018
"Eve, Psyche & the Bluebeard’s wife (English Ver.)",LE SSERAFIM,"Eve, Psyche & the Bluebeard’s wife (English Ver.)",1FoKSB8Kc39zc9exXYtNu8,1xaLyNaaZC3i5tmaDAWP76,58,2023-07-06,186119,False,https://open.spotify.com/track/1xaLyNaaZC3i5tmaDAWP76,0.686,0.872,11,-4.956,1,0.137,0.048,0.0,0.0562,0.703,142.963
Attention,NewJeans,NewJeans 1st EP 'New Jeans',1HMLpmZAnNyl9pxvOnTovV,2pIUpMhHL6L9Z5lnKxJJr9,79,2022-08-01,180067,False,https://open.spotify.com/track/2pIUpMhHL6L9Z5lnKxJJr9,0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988
Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',1HMLpmZAnNyl9pxvOnTovV,0a4MMyCrzT0En247IhqZbD,82,2022-08-01,179027,False,https://open.spotify.com/track/0a4MMyCrzT0En247IhqZbD,0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976
